note_id,guid,notetype,assignment,original_tags,new_tags
1498349437664,EF@d2al%O,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437665,wJ/-clq^jY,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437666,zA#~;@?jk+,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437667,Bl$v:tW9Ha,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437668,u~12&dsapx,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437669,"Pg>3%.>,T$",HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437670,pq4ZSy+d5s,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437671,C#N<-XJY$x,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437672,tabf`qHt`*,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437673,L{jpR?1B61,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437674,Pel}6vY#)4,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437675,noJx}54Ez/,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437676,F`gAJ9w~~Q,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437677,lmn?hC2%rr,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437678,JjNA!v?Ahz,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437679,pd:J(P2Lp!,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437680,BYt`Wzd_Q,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437681,L;oAD/lPQr,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437682,ruK9K=Z<gb,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437683,JfJbRCzu+;,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437684,C7TEt(y|5Y,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437685,MJHMo-*a3U,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437686,l6kp5~A_8v,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437687,oY[.CJAZ-3,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437688,k6wmz]5xco,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437689,nvD(t.VE$w,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437690,o[^nfJ10eF,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437691,sV>kRqs)Wu,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437692,ko0:B|=nDr,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437693,ECIUxI=!TI,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437694,v|0u`^G%Ag,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437695,e2geezbSsL,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437696,g4:D}27;#%,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437697,n<9gzIhq1!,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437698,rQKM^9N20],HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437699,G;1DaM}>K/,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437700,G5byWQOhT`,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437701,Hq1Xg7YAw;,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437702,m)^Zlg2mml,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437703,"v,eq/F>k1E",HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437704,z{e|O=X7V9,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437705,G)?&:6B&Hp,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437706,wSR3nP=(DD,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437707,NDT$_R~=!T,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437708,u~bz`6A$Yj,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437709,e*]]rTf-#&,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437710,sKAdl:9Jst,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437711,joJ/:e_cr.,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437712,w8:mAfZ8d$,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437713,spM+$s>#B2,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437714,BYVVlm;8-2,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437715,i>;v_<ko=t,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
1498349437716,BDXN7a%R<y,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437717,bW704bTAl6,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437718,Cfr+/<(t-D,HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437719,"j?xT^,U5G|",HJI Shared,exp::control,HJI_C35 Timeline,HJI_C35 Timeline exp::control
1498349437720,nkUq^V|BW7,HJI Shared,exp::treatment,HJI_C35 Timeline,HJI_C35 Timeline exp::treatment
